group,messages_sampled,messages_estimated,top_lang,top_lang_pct,en_pct,year_min,year_max,n_langs
gmane.recreation.bicycle.touring.phred,157,7850,en,99.4,99.4,2004,2010,2
gmane.text.xml.cocoon.devel,157,7850,en,96.2,96.2,2002,2013,5
gmane.culture.backpacking.backpackgeartesters,156,7800,en,100.0,100.0,2005,2017,1
gmane.comp.gis.grass.devel,154,7700,en,96.8,96.8,2003,2019,4
gmane.comp.file-systems.xfs.general,153,7650,en,96.7,96.7,2002,2016,5
gmane.linux.kernel.pci,153,7650,en,100.0,100.0,2008,2019,1
gmane.org.user-groups.python.argentina,153,7650,es,92.8,5.2,2006,2018,4
gmane.os.plan9.general,152,7600,en,94.1,94.1,2002,2019,6
gmane.comp.java.hadoop.zookeeper.devel,151,7550,en,84.8,84.8,2009,2019,6
gmane.comp.bug-tracking.request-tracker.user,149,7450,en,99.3,99.3,2002,2017,2
gmane.comp.gis.grass.pkg.devel,149,7450,en,98.7,98.7,2005,2019,3
gmane.comp.handhelds.phonegap,149,7450,en,99.3,99.3,2011,2016,2
gmane.comp.web.zope.all-cvs,149,7450,en,89.3,89.3,2006,2019,8
gmane.editors.lyx.general,149,7450,en,97.3,97.3,2003,2019,5
gmane.education.libraries.autocat,149,7450,en,100.0,100.0,2007,2019,1
gmane.linux.distributions.emc.user,149,7450,en,100.0,100.0,2007,2019,1
gmane.comp.horde.bugs,148,7400,en,92.6,92.6,2003,2019,8
gmane.comp.lang.scala.user,148,7400,en,96.6,96.6,2007,2016,5
gmane.comp.web.lift,148,7400,en,96.6,96.6,2007,2016,5
gmane.linux.lfs.beyond.book,147,7350,en,76.9,76.9,2002,2019,9
gmane.os.freebsd.current.scm,147,7350,en,95.9,95.9,2013,2019,6
gmane.comp.horde.cvs,146,7300,en,88.4,88.4,2002,2009,7
gmane.comp.mozilla.seamonkey.user,146,7300,en,97.9,97.9,2008,2019,3
gmane.mail.spam.spamassassin.devel,146,7300,en,89.7,89.7,2002,2019,9
gmane.comp.java.sonar.scm,145,7250,UNKNOWN,65.5,15.9,2008,2015,5
gmane.linux.bluez.kernel,145,7250,en,95.9,95.9,2008,2019,6
gmane.linux.mandrake.newbie,145,7250,en,97.2,97.2,2003,2010,5
gmane.mail.the-bat.beta,145,7250,en,96.6,96.6,2004,2018,3
gmane.comp.apache.kafka.devel,144,7200,en,84.7,84.7,2015,2019,6
gmane.linux.debian.packages.java.devel,144,7200,en,95.8,95.8,2005,2019,4
gmane.org.user-groups.linux.grulic,144,7200,es,88.9,5.6,2001,2014,9
gmane.science.linguistics.linguist-list,144,7200,en,91.0,91.0,2003,2019,5
gmane.comp.db.postgresql.devel.cvs,143,7150,en,84.6,84.6,2002,2018,7
gmane.comp.kde.devel.general,143,7150,en,97.9,97.9,2002,2019,4
gmane.comp.security.firewalls.netfilter.devel,143,7150,en,99.3,99.3,2002,2019,2
gmane.comp.sysutils.puppet.user,143,7150,en,100.0,100.0,2006,2018,1
gmane.network.nagios.user,143,7150,en,98.6,98.6,2002,2013,3
gmane.comp.java.activemq.devel,142,7100,en,88.0,88.0,2004,2019,7
gmane.os.netbsd.current,142,7100,en,98.6,98.6,2002,2019,3
gmane.comp.cms.cold-fusion.discuss,141,7050,en,99.3,99.3,2004,2005,2
gmane.comp.cms.sakai.devel,141,7050,en,100.0,100.0,2006,2019,1
gmane.comp.version-control.bazaar-ng.general,141,7050,en,97.2,97.2,2005,2015,4
gmane.comp.gnu.radio.general,139,6950,en,100.0,100.0,2003,2019,1
gmane.comp.telephony.pbx.asterisk.devel,139,6950,en,98.6,98.6,2004,2018,3
gmane.linux.laptop.olpc.bugs,139,6950,en,99.3,99.3,2007,2013,2
gmane.music.dadl.ot,139,6950,en,97.8,97.8,2003,2011,4
gmane.music.equipment.slimdevices.audiophile,139,6950,en,99.3,99.3,2005,2018,2
gmane.comp.compilers.llvm.bugs,138,6900,en,92.0,92.0,2008,2019,2
gmane.comp.jakarta.myfaces.devel,138,6900,en,89.9,89.9,2005,2019,5
gmane.comp.java.hadoop.hbase.devel,138,6900,en,89.1,89.1,2008,2019,7
gmane.comp.video.ffmpeg.user,138,6900,en,97.1,97.1,2005,2019,3
gmane.comp.gnu.guix.scm,137,6850,en,100.0,100.0,2013,2019,1
gmane.comp.gnu.lilypond.devel,137,6850,en,97.8,97.8,2002,2019,4
gmane.comp.lib.sdl,137,6850,en,97.8,97.8,2002,2016,4
gmane.linux.region.chile,137,6850,es,38.7,8.0,2004,2007,10
gmane.comp.java.jsf.richfaces.issues,136,6800,it,50.0,46.3,2008,2014,4
gmane.comp.video.gstreamer.devel,136,6800,en,97.8,97.8,2000,2019,4
gmane.comp.lang.ruby.cvs,135,6750,UNKNOWN,70.4,25.2,2002,2019,8
gmane.comp.voip.openser.user,135,6750,en,99.3,99.3,2005,2019,2
gmane.network.wireshark.scm,135,6750,en,65.2,65.2,2006,2019,6
gmane.org.operators.isp.wireless.wisp,135,6750,en,97.8,97.8,2005,2017,4
gmane.comp.jakarta.james.devel,134,6700,en,85.1,85.1,2002,2019,10
gmane.comp.window-managers.enlightenment.devel,134,6700,en,98.5,98.5,2004,2019,3
gmane.culture.backpacking.light,134,6700,en,98.5,98.5,2002,2013,3
gmane.education.classics,134,6700,en,98.5,98.5,2004,2018,3
gmane.comp.apache.incubator.general,133,6650,en,97.0,97.0,2003,2019,4
gmane.comp.java.netbeans.modules.openide.devel,133,6650,en,98.5,98.5,2001,2017,3
gmane.linux.mandriva.bugs,133,6650,en,95.5,95.5,2009,2012,4
gmane.org.operators.gter.brazil,133,6650,pt,93.2,4.5,2009,2019,4
gmane.recreation.railway.canadian-passenger,133,6650,en,98.5,98.5,2004,2019,3
gmane.text.xml.cocoon.user,133,6650,en,98.5,98.5,2002,2013,3
gmane.comp.apache.maven.notifications,132,6600,en,62.9,62.9,2006,2019,10
gmane.network.simulator.ns3.user,132,6600,en,99.2,99.2,2010,2019,2
gmane.comp.apache.devel,131,6550,en,97.7,97.7,2002,2019,3
gmane.comp.graphics.crystalspace.cvs,131,6550,en,99.2,99.2,2003,2017,2
gmane.comp.jakarta.commons.issues,131,6550,en,74.0,74.0,2009,2019,4
gmane.comp.java.lib.itext.general,131,6550,en,96.9,96.9,2002,2015,4
gmane.comp.apache.maven.scm,130,6500,en,91.5,91.5,2007,2019,9
gmane.comp.audio.supercollider.devel,130,6500,en,98.5,98.5,2004,2017,3
gmane.comp.java.hudson.user,130,6500,en,97.7,97.7,2007,2019,4
gmane.comp.kde.devel.pim,130,6500,en,89.2,89.2,2002,2019,5
gmane.comp.web.spip.devel,130,6500,fr,96.2,0.8,2001,2019,5
gmane.linux.drivers.rdma,130,6500,en,97.7,97.7,2009,2019,3
gmane.music.equipment.slimdevices.squeezecenter,130,6500,en,99.2,99.2,2008,2019,2
gmane.comp.finance.mifos.issues,129,6450,en,78.3,78.3,2006,2015,6
gmane.comp.gcc.regression,129,6450,en,90.7,90.7,2003,2018,5
gmane.comp.jakarta.tapestry.devel,129,6450,en,75.2,75.2,2003,2019,7
gmane.comp.lang.perl.cpan.announce,129,6450,en,100.0,100.0,2002,2008,1
gmane.comp.python.numeric.general,129,6450,en,98.4,98.4,2002,2019,3
gmane.linux.distributions.gumstix.general,129,6450,en,99.2,99.2,2004,2015,2
gmane.comp.java.zookeeper.devel,128,6400,en,89.1,89.1,2011,2019,5
gmane.comp.macosx.general,128,6400,en,99.2,99.2,2002,2018,2
gmane.comp.time.nuts,128,6400,en,100.0,100.0,2010,2019,1
gmane.comp.web.zope.plone.tests,128,6400,en,85.2,85.2,2004,2019,7
gmane.linux.mandrake.expert,128,6400,en,98.4,98.4,2003,2010,3
gmane.linux.ports.mips.general,128,6400,en,99.2,99.2,2003,2019,2
gmane.comp.lang.javascript.nodejs,127,6350,en,97.6,97.6,2009,2019,4
gmane.comp.voip.openser.devel,127,6350,en,89.8,89.8,2005,2019,5
gmane.linux.documentation,127,6350,en,96.9,96.9,2007,2019,5
gmane.comp.jakarta.ant.devel,126,6300,en,95.2,95.2,2002,2019,5
gmane.linux.drivers.openib,126,6300,en,97.6,97.6,2004,2009,4
gmane.comp.encryption.openssl.user,125,6250,en,97.6,97.6,2002,2018,3
gmane.comp.gis.openstreetmap.region.it,125,6250,it,92.0,2.4,2008,2019,7
gmane.comp.handhelds.openmoko.community,125,6250,en,96.8,96.8,2007,2014,5
gmane.comp.lang.groovy.user,125,6250,en,97.6,97.6,2004,2017,4
gmane.comp.mathematics.maxima.general,125,6250,en,97.6,97.6,2002,2019,4
gmane.comp.web.gallery.cvs,125,6250,en,96.0,96.0,2003,2013,3
gmane.comp.apache.incubator.ooo.devel,124,6200,en,100.0,100.0,2011,2019,1
gmane.comp.cms.hippocms.scm,124,6200,en,97.6,97.6,2007,2019,3
gmane.games.bridge.laws,124,6200,en,97.6,97.6,2002,2016,3
gmane.linux.kernel.samsung-soc,124,6200,en,99.2,99.2,2009,2019,2
gmane.os.openbsd.tech,124,6200,en,97.6,97.6,2002,2019,4
gmane.comp.file-systems.ext4,123,6150,en,99.2,99.2,2006,2019,2
gmane.comp.jakarta.commons.scm,123,6150,en,91.9,91.9,2009,2019,5
gmane.comp.jakarta.lucene.user,123,6150,en,99.2,99.2,2002,2018,2
gmane.comp.java.jira.user,123,6150,en,99.2,99.2,2003,2011,2
gmane.comp.lang.haskell.cvs.ghc,123,6150,en,87.8,87.8,2002,2012,5
gmane.comp.systems.archos.rockbox.sourceforge,123,6150,en,100.0,100.0,2003,2013,1
gmane.linux.debian.devel.secure-testing.cvs,123,6150,en,90.2,90.2,2005,2019,7
gmane.os.netbsd.devel.pkgsrc.bugs,123,6150,en,100.0,100.0,2004,2018,1
gmane.comp.java.ofbiz.user,122,6100,en,98.4,98.4,2005,2019,3
gmane.comp.db.filemaker.devel,121,6050,en,99.2,99.2,2005,2019,2
gmane.comp.emulators.hercules390.general,121,6050,en,100.0,100.0,2002,2019,1
gmane.comp.gnu.octave.general,121,6050,en,100.0,100.0,2003,2016,1
gmane.comp.web.shibboleth.user,121,6050,en,98.3,98.3,2008,2019,3
gmane.linux.kernel.input,121,6050,en,96.7,96.7,2007,2019,5
gmane.org.user-groups.linux.tolug,121,6050,en,96.7,96.7,2003,2014,4
gmane.comp.db.dbworld,120,6000,en,99.2,99.2,2003,2017,2
gmane.comp.db.postgresql.spanish,120,6000,es,91.7,3.3,2005,2019,6
gmane.comp.web.css.general,120,6000,en,96.7,96.7,2002,2016,5
gmane.linux.ide,120,6000,en,99.2,99.2,2004,2018,2
gmane.linux.ubuntu.user.italian,120,6000,it,96.7,0.8,2005,2016,5
gmane.comp.jakarta.lucene.devel,119,5950,en,87.4,87.4,2002,2019,4
gmane.comp.php.quality-assurance,119,5950,en,100.0,100.0,2002,2014,1
gmane.comp.voip.ser,119,5950,en,98.3,98.3,2003,2019,3
gmane.os.openbsd.misc,119,5950,en,100.0,100.0,2002,2004,1
gmane.comp.jakarta.myfaces.user,118,5900,en,99.2,99.2,2005,2019,2
gmane.comp.web.zope.general,118,5900,en,97.5,97.5,2002,2009,4
gmane.politics.communism.environmental,118,5900,en,95.8,95.8,2002,2019,4
gmane.science.dinosaurs.general,118,5900,en,97.5,97.5,2002,2018,3
gmane.comp.audio.musicbrainz.bugs,117,5850,en,54.7,54.7,2010,2015,4
gmane.comp.php.cvs.pear,117,5850,en,77.8,77.8,2002,2012,10
gmane.comp.web.wiki.pmwiki.user,117,5850,en,99.1,99.1,2002,2016,2
gmane.os.freebsd.devel.hackers,117,5850,en,99.1,99.1,2002,2019,2
gmane.comp.gis.qgis.devel,116,5800,en,98.3,98.3,2006,2019,3
gmane.comp.java.openjdk.core-libs.devel,116,5800,en,97.4,97.4,2007,2019,4
gmane.comp.kde.devel.kopete,116,5800,en,85.3,85.3,2002,2014,5
gmane.comp.lang.factor.builds,116,5800,en,81.9,81.9,2009,2019,3
gmane.comp.web.zope.plone.ingeniweb.general,116,5800,en,32.8,32.8,2008,2018,14
gmane.linux.arch.general,116,5800,en,97.4,97.4,2004,2019,4
gmane.linux.debian.qa-packages,116,5800,en,90.5,90.5,2003,2019,9
gmane.comp.web.nginx.russian,115,5750,ru,88.7,2.6,2004,2017,7
gmane.linux.distributions.nixos.scm,115,5750,en,82.6,82.6,2010,2017,10
gmane.linux.raid,115,5750,en,99.1,99.1,2002,2018,2
gmane.linux.ubuntu.user.kubuntu,115,5750,en,97.4,97.4,2005,2015,4
gmane.linux.usb.devel,115,5750,en,94.8,94.8,2002,2007,6
gmane.plants.sansevieria.collectors,115,5750,en,93.9,93.9,2002,2014,3
gmane.comp.education.sugar.devel,114,5700,en,98.2,98.2,2006,2019,3
gmane.comp.freedesktop.xorg.devel,114,5700,en,98.2,98.2,2009,2019,3
gmane.comp.gnome.evolution.general,114,5700,en,99.1,99.1,2002,2019,2
gmane.comp.printing.ghostscript.cvs,114,5700,en,82.5,82.5,2002,2019,4
gmane.comp.programming.tools.cmake.user,114,5700,en,99.1,99.1,2006,2019,2
gmane.linux.redhat.k12osn,114,5700,en,98.2,98.2,2002,2014,3
gmane.comp.lang.julia.user,113,5650,en,97.3,97.3,2013,2016,4
gmane.comp.lib.opencv,113,5650,en,99.1,99.1,2006,2014,2
gmane.comp.programming.scrum.general,113,5650,en,97.3,97.3,2003,2017,4
gmane.comp.web.flashcoders.devel,113,5650,en,99.1,99.1,2005,2007,2
gmane.linux.ports.sh.devel,113,5650,en,98.2,98.2,2006,2019,3
gmane.user-groups.foss.gutl,113,5650,es,92.9,2.7,2010,2019,6
gmane.comp.compilers.clang.devel,112,5600,en,100.0,100.0,2007,2019,1
gmane.comp.gis.mapserver.user,112,5600,en,98.2,98.2,2004,2017,3
gmane.comp.jakarta.lucene.hadoop.user,112,5600,en,98.2,98.2,2006,2019,3
gmane.comp.window-managers.enlightenment.scm,112,5600,en,98.2,98.2,2013,2019,3
gmane.linux.debian.alioth.multimedia-maintainers,112,5600,en,95.5,95.5,2009,2018,5
gmane.comp.emulators.ovirt.user,111,5550,en,95.5,95.5,2012,2019,5
gmane.comp.gis.grass.user,111,5550,en,98.2,98.2,2002,2018,3
gmane.comp.gnu.octave.maintainers,111,5550,en,99.1,99.1,2004,2019,2
gmane.comp.java.hadoop.hbase.user,111,5550,en,99.1,99.1,2008,2018,2
gmane.comp.otrs.cvs,111,5550,en,91.0,91.0,2003,2013,8
gmane.comp.security.bugtraq,111,5550,en,99.1,99.1,2002,2018,2
gmane.comp.gcc.help,110,5500,en,99.1,99.1,2002,2019,2
gmane.comp.kde.devel.kwin,110,5500,en,88.2,88.2,2002,2019,5
gmane.linux.distributions.musterloesung,110,5500,de,98.2,1.8,2005,2014,2
gmane.mail.spam.spamcop.help,110,5500,en,99.1,99.1,2002,2006,2
gmane.comp.cms.cold-fusion.general,109,5450,en,98.2,98.2,2004,2005,3
gmane.comp.web.zope.plone.ingeniweb.devel,109,5450,en,45.0,45.0,2006,2019,13
gmane.mail.sylpheed.claws.general,109,5450,en,96.3,96.3,2002,2019,3
gmane.network.opennms.general,109,5450,en,97.2,97.2,2003,2018,4
gmane.os.freebsd.devel.net,109,5450,en,93.6,93.6,2002,2019,4
gmane.comp.apache.cvs,108,5400,en,88.0,88.0,2002,2019,9
gmane.comp.bios.edk2.devel,108,5400,en,99.1,99.1,2015,2019,2
gmane.comp.hardware.trs80.model100,108,5400,en,91.7,91.7,2000,2019,3
gmane.comp.java.activemq.user,108,5400,en,100.0,100.0,2005,2019,1
gmane.os.solaris.opensolaris.general,108,5400,en,99.1,99.1,2005,2011,2
gmane.comp.apache.incubator.directory.devel,107,5350,en,83.2,83.2,2005,2018,4
gmane.comp.jakarta.ant.user,107,5350,en,98.1,98.1,2002,2016,3
gmane.linux.kernel.janitors,107,5350,en,94.4,94.4,2003,2019,4
gmane.music.tangerine-dream,107,5350,en,100.0,100.0,2002,2016,1
gmane.network.dns.bind.user,107,5350,en,100.0,100.0,2003,2018,1
gmane.org.operators.frnog,107,5350,fr,97.2,1.9,2005,2019,3
gmane.science.biology.informatics.conductor,107,5350,en,100.0,100.0,2004,2014,1
gmane.comp.cad.brlcad.scm,106,5300,en,99.1,99.1,2005,2019,2
gmane.comp.cms.nuxeo.bugs,106,5300,it,47.2,47.2,2006,2012,5
gmane.comp.gnome.desktop,106,5300,en,99.1,99.1,2002,2018,2
gmane.comp.hardware.beagleboard.user,106,5300,en,99.1,99.1,2009,2013,2
gmane.comp.python.ideas,106,5300,en,100.0,100.0,2007,2019,1
gmane.emacs.cvs,106,5300,de,61.3,28.3,2002,2008,8
gmane.linux.laptop.olpc.sugar,106,5300,en,99.1,99.1,2006,2019,2
gmane.org.wikimedia.qa.alerts,106,5300,UNKNOWN,98.1,1.9,2014,2019,2
gmane.comp.apache.webservices.tuscany.devel,105,5250,en,90.5,90.5,2006,2018,6
gmane.comp.audio.audacity.devel,105,5250,en,100.0,100.0,2002,2018,1
gmane.comp.documentfoundation.libreoffice.user,105,5250,en,97.1,97.1,2010,2019,3
gmane.comp.file-systems.ceph.user,105,5250,en,100.0,100.0,2013,2019,1
gmane.comp.kde.devel.kmail,105,5250,en,94.3,94.3,2002,2008,3
gmane.comp.web.interchange.users,105,5250,en,100.0,100.0,2000,2018,1
gmane.culture.people.rohit-khare,105,5250,en,97.1,97.1,2002,2018,4
gmane.linux.altlinux.sisyphus.cybertalk,105,5250,en,79.0,79.0,2007,2018,7
gmane.linux.kernel.kernelnewbies,105,5250,en,95.2,95.2,2003,2018,6
gmane.linux.lfs.beyond.support,105,5250,en,98.1,98.1,2002,2019,3
gmane.os.netbsd.devel.kernel,105,5250,en,98.1,98.1,2002,2018,3
gmane.text.xml.exist,105,5250,en,98.1,98.1,2003,2019,2
gmane.comp.gis.geoserver.user,104,5200,en,100.0,100.0,2005,2018,1
gmane.comp.java.hadoop.pig.devel,104,5200,en,71.2,71.2,2009,2018,4
gmane.comp.java.jenkins.user,103,5150,en,98.1,98.1,2011,2019,3
gmane.comp.lang.caml.inria,103,5150,en,100.0,100.0,1997,2019,1
gmane.comp.python.django.brasil,103,5150,pt,95.1,0.0,2008,2019,5
gmane.comp.web.nginx.english,103,5150,en,96.1,96.1,2006,2019,5
gmane.org.user-groups.slug.general,103,5150,en,99.0,99.0,2002,2014,2
gmane.comp.db.postgresql.brasil.user,102,5100,pt,94.1,2.0,2006,2018,4
gmane.comp.python.django.devel,102,5100,en,99.0,99.0,2005,2019,2
gmane.comp.web.oscommerce.installation,102,5100,en,99.0,99.0,2002,2003,2
gmane.linux.ubuntu.user.spanish,102,5100,es,94.1,1.0,2004,2016,6
gmane.comp.db.monetdb.scm,101,5050,en,92.1,92.1,2007,2018,7
gmane.comp.db.postgresql.bugs,101,5050,en,100.0,100.0,2002,2019,1
gmane.comp.encryption.gpg.user,101,5050,en,100.0,100.0,2002,2018,1
gmane.comp.java.geronimo.cvs,101,5050,en,89.1,89.1,2003,2014,2
gmane.comp.java.jboss.devel,101,5050,en,89.1,89.1,2001,2006,4
gmane.comp.lang.scala.spark.user,101,5050,en,99.0,99.0,2013,2019,2
gmane.comp.monitoring.zenoss.user,101,5050,en,98.0,98.0,2006,2013,3
gmane.comp.freedesktop.xorg,100,5000,en,99.0,99.0,2005,2019,2
gmane.comp.graphics.scribus,100,5000,en,94.0,94.0,2004,2018,4
gmane.comp.handhelds.palm.datebk,100,5000,en,100.0,100.0,2003,2014,1
gmane.comp.python.brasil,100,5000,pt,98.0,1.0,2003,2011,3
gmane.comp.search.nutch.devel,100,5000,en,58.0,58.0,2004,2018,9
gmane.culture.backpacking.backpackgeartest,100,5000,en,99.0,99.0,2003,2014,2
gmane.linux.debian.devel.games.commits,100,5000,en,97.0,97.0,2006,2018,4
gmane.linux.debian.devel.gcc,100,5000,en,92.0,92.0,2002,2019,4
gmane.network.opennms.cvs,100,5000,en,91.0,91.0,2003,2019,5
gmane.org.user-groups.linux.italian.linuxtrent,100,5000,it,92.0,6.0,2005,2017,4
gmane.comp.cad.geda.user,99,4950,en,98.0,98.0,2005,2016,3
gmane.comp.java.netbeans.devel,99,4950,en,98.0,98.0,2000,2017,3
gmane.comp.mozilla.devel.webtools,99,4950,en,99.0,99.0,2002,2019,2
gmane.linux.debian.devel.python.modules,99,4950,en,98.0,98.0,2007,2019,3
gmane.linux.kernel.mmc,99,4950,en,97.0,97.0,2009,2019,4
gmane.org.user-groups.linux.portland,99,4950,en,99.0,99.0,2005,2019,2
gmane.comp.compilers.free-pascal.general,98,4900,en,98.0,98.0,2003,2019,3
gmane.comp.graphics.inkscape.devel,98,4900,en,100.0,100.0,2003,2018,1
gmane.comp.jakarta.log4j.devel,98,4900,en,88.8,88.8,2002,2017,5
gmane.comp.tex.macosx,98,4900,en,100.0,100.0,2004,2018,1
gmane.network.simulator.isi,98,4900,en,98.0,98.0,2002,2017,2
gmane.org.user-groups.linux.satlug,98,4900,en,98.0,98.0,2002,2015,2
gmane.text.xml.svg.devel,98,4900,en,96.9,96.9,2002,2012,4
gmane.comp.apache.incubator.bigtop.devel,97,4850,en,87.6,87.6,2013,2018,4
gmane.comp.apache.jackrabbit.devel,97,4850,en,76.3,76.3,2004,2019,7
gmane.comp.db.postgresql.admin,97,4850,en,97.9,97.9,2002,2019,3
gmane.comp.lang.javascript.qooxdoo.devel,97,4850,en,97.9,97.9,2005,2016,3
gmane.comp.python.chinese,97,4850,zh-cn,54.6,22.7,2004,2008,13
gmane.culture.region.new-york.nycindianslounge,97,4850,en,91.8,91.8,2005,2006,6
gmane.games.fps.halflife.server,97,4850,en,99.0,99.0,2005,2017,2
gmane.linux.debian.alioth.pkg-haskell-maintainers,97,4850,en,97.9,97.9,2013,2018,3
gmane.os.solaris.opensolaris.zfs,97,4850,en,100.0,100.0,2006,2013,1
gmane.comp.db.u2.general,96,4800,en,99.0,99.0,2004,2014,2
gmane.comp.emulators.qemu.block,96,4800,en,100.0,100.0,2015,2019,1
gmane.comp.gis.gdal.devel,96,4800,en,99.0,99.0,2003,2019,2
gmane.comp.handhelds.android.x86,96,4800,en,97.9,97.9,2010,2019,3
gmane.comp.lang.j.programming,96,4800,en,100.0,100.0,2006,2019,1
gmane.comp.misc.koha,96,4800,en,96.9,96.9,2003,2019,4
gmane.comp.security.basics,96,4800,en,100.0,100.0,2000,2014,1
gmane.os.netbsd.devel.packages,96,4800,en,96.9,96.9,2002,2019,4
gmane.comp.kde.devel.kdevelop,95,4750,en,96.8,96.8,2002,2019,4
gmane.comp.php.drupal.devel,95,4750,en,100.0,100.0,2003,2012,1
gmane.comp.php.pear.devel,95,4750,en,98.9,98.9,2002,2016,2
gmane.comp.web.egroupware.cvs,95,4750,en,86.3,86.3,2003,2016,8
gmane.comp.web.wordpress.devel,95,4750,en,98.9,98.9,2004,2014,2
gmane.culture.talk.lincoln-and-beyond,95,4750,en,90.5,90.5,2004,2010,2
gmane.os.netbsd.devel.pkgsrc.wip.cvs,95,4750,en,100.0,100.0,2003,2015,1
gmane.comp.emulators.spice.devel,94,4700,en,96.8,96.8,2010,2019,4
gmane.comp.hardware.texas-instruments.msp430.discuss,94,4700,en,98.9,98.9,2004,2015,2
gmane.comp.security.firewalls.netfilter.general,94,4700,en,100.0,100.0,2002,2018,1
gmane.ietf.i-d-announce,94,4700,en,100.0,100.0,2011,2019,1
gmane.linux.debian.devel.games.devel,94,4700,en,95.7,95.7,2006,2019,4
gmane.linux.drivers.dvb,94,4700,en,100.0,100.0,2003,2009,1
gmane.recreation.cars.saab.vintage,94,4700,en,98.9,98.9,2004,2018,2
gmane.comp.ai.weka,93,4650,en,98.9,98.9,2003,2019,2
gmane.comp.apache.felix.devel,93,4650,en,82.8,82.8,2007,2019,3
gmane.comp.gnome.mono.general,93,4650,en,97.8,97.8,2002,2016,3
gmane.comp.misc.oopic,93,4650,en,98.9,98.9,2004,2015,2
gmane.comp.systems.archos.rockbox.general,93,4650,en,98.9,98.9,2002,2014,2
gmane.comp.web.curl.library,93,4650,en,98.9,98.9,2002,2018,2
gmane.culture.region.china.budaya-tionghua,93,4650,id,93.5,3.2,2005,2018,4
gmane.linux.vdr,93,4650,en,100.0,100.0,2003,2014,1
gmane.mail.cgatepro.general,93,4650,en,98.9,98.9,2004,2016,2
gmane.mail.postfix.user.german,93,4650,de,83.9,11.8,2005,2019,6
gmane.org.user-groups.linux.phoenix,93,4650,en,100.0,100.0,2004,2019,1
gmane.user-groups.linux.london.gllug,93,4650,en,100.0,100.0,2003,2011,1
gmane.comp.apache.incubator.drill.devel,92,4600,en,94.6,94.6,2012,2019,4
gmane.comp.db.couchdb.devel,92,4600,en,88.0,88.0,2009,2019,5
gmane.comp.emulators.ovirt.infra,92,4600,en,84.8,84.8,2012,2019,5
gmane.comp.gnu.mingw.user,92,4600,en,100.0,100.0,2002,2016,1
gmane.comp.security.ipcop.user,92,4600,en,97.8,97.8,2003,2016,3
gmane.comp.video.ffmpeg.trac,92,4600,en,94.6,94.6,2011,2019,6
gmane.comp.web.phpgroupware.cvs,92,4600,en,80.4,80.4,2002,2010,8
gmane.comp.web.spip.zone,92,4600,fr,96.7,1.1,2006,2019,3
gmane.comp.web.turbogears,92,4600,en,98.9,98.9,2005,2014,2
gmane.linux.debian.ports.powerpc,92,4600,en,97.8,97.8,2002,2019,3
gmane.music.equipment.slimdevices.unix,92,4600,en,100.0,100.0,2005,2019,1
gmane.os.freenas.scm,92,4600,en,95.7,95.7,2011,2017,4
gmane.politics.activism.neurogreen,92,4600,it,90.2,5.4,2004,2019,4
gmane.user-groups.linux.ilug.general,92,4600,en,98.9,98.9,2003,2018,2
gmane.comp.apache.incubator.ooo.commits,91,4550,en,90.1,90.1,2011,2019,7
gmane.comp.gnu.guix.devel,91,4550,en,97.8,97.8,2013,2019,3
gmane.comp.lang.javascript.ecmascript4.general,91,4550,en,97.8,97.8,2007,2019,3
gmane.comp.lib.thrift.devel,91,4550,en,74.7,74.7,2010,2019,3
gmane.comp.video.blender.devel,91,4550,en,98.9,98.9,2002,2016,2
gmane.comp.web.css.discuss,91,4550,en,97.8,97.8,2002,2017,3
gmane.games.nomic.agora.discuss,91,4550,en,98.9,98.9,2007,2019,2
gmane.linux.debian.alioth.science-maintainers,91,4550,en,91.2,91.2,2014,2019,6
